time,cmd_x,act_x,cmd_y,act_y,cmd_z,act_z,cmd_ox,act_ox,cmd_oy,act_oy,cmd_oz,act_oz,cmd_ow,act_ow,cmd_gripper,act_gripper
1.1983437538146973,0.4905910789966583,0.4743786428412179,0.10727575421333313,0.13419915091455614,0.13596974313259125,0.11934066410400877,0.9302669763565063,0.9412836009557901,-0.3625314235687256,-0.3312539577986404,0.04752659052610397,0.05365806021238219,0.025117505341768265,0.03703243417635131,0.07646343111991882,0.07790890336036682
1.6215825080871582,0.4932776987552643,0.4901494401544013,0.10487601161003113,0.11170646370869255,0.1373952329158783,0.1273045777006236,0.9292163252830505,0.9362250158448552,-0.36336109042167664,-0.3459509251961055,0.05045109987258911,0.05420976023938825,0.025343256071209908,0.029266165359735148,0.07643827050924301,0.07790890336036682
1.6790385246276855,0.49605196714401245,0.4904663692728714,0.1032867357134819,0.11110977102843916,0.13702179491519928,0.1275170973809547,0.9279685020446777,0.9360386392647713,-0.36497846245765686,-0.34651427700704207,0.053129374980926514,0.054017890026290385,0.027802452445030212,0.02891567505267408,0.07641927152872086,0.07790890336036682
1.6916637420654297,0.5001567006111145,0.4904663692728714,0.10484293103218079,0.11110977102843916,0.13441826403141022,0.1275170973809547,0.926784098148346,0.9360386392647713,-0.3671373724937439,-0.34651427700704207,0.05815848335623741,0.054017890026290385,0.03365707024931908,0.02891567505267408,0.07650303840637207,0.07790890336036682
1.718705654144287,0.501181423664093,0.4907476404223194,0.10262752324342728,0.11058017494984253,0.1358780860900879,0.1277153163189721,0.9264281392097473,0.9358629367101052,-0.3703936040401459,-0.34701426054989926,0.05948728695511818,0.05396751600527766,0.03429053723812103,0.028700153365780075,0.07677274197340012,0.07790890336036682
1.7537035942077637,0.5003700256347656,0.4914562361797529,0.09786060452461243,0.10951541662264104,0.13800330460071564,0.1281619732586693,0.9269304871559143,0.9354680162652108,-0.3700673282146454,-0.3480475415335066,0.058633625507354736,0.05423930452175157,0.03177653253078461,0.028550265021406278,0.07686935365200043,0.07790890336036682
1.790083885192871,0.5010563135147095,0.4914562361797529,0.09466036409139633,0.10951541662264104,0.13948431611061096,0.1281619732586693,0.9265933632850647,0.9354680162652108,-0.3713220953941345,-0.3480475415335066,0.05980995297431946,0.05423930452175157,0.031515296548604965,0.028550265021406278,0.07685333490371704,0.07790890336036682
1.820979118347168,0.5002070665359497,0.49276055303064903,0.08954116702079773,0.10800719197655798,0.13917440176010132,0.12884415920565861,0.9278259873390198,0.9348572809174158,-0.3706550598144531,-0.34956067489361403,0.05827251076698303,0.05499141400173651,0.028850998729467392,0.02862965238626255,0.07665430009365082,0.07790890336036682
1.8533947467803955,0.5024610161781311,0.49276055303064903,0.08857820183038712,0.10800719197655798,0.1391465812921524,0.12884415920565861,0.9274182915687561,0.9348572809174158,-0.36982861161231995,-0.34956067489361403,0.060950867831707,0.05499141400173651,0.0307965949177742,0.02862965238626255,0.07671324908733368,0.07790890336036682
1.8898699283599854,0.4998008608818054,0.4936151516632908,0.08474941551685333,0.10695758097190464,0.1398554891347885,0.12929238138004423,0.9274293184280396,0.9344431256865606,-0.3713783323764801,-0.350598051080411,0.059472791850566864,0.055425891728763776,0.029502978548407555,0.028627453386520944,0.07624652236700058,0.07790890336036682
1.9203007221221924,0.4996439218521118,0.4945584020711172,0.07827924937009811,0.10564757669427602,0.14063195884227753,0.12979589273634717,0.9253090620040894,0.9339747518623194,-0.3735697567462921,-0.35180362457979397,0.05997815728187561,0.05576203916090396,0.027856716886162758,0.028468779006488847,0.07622899860143661,0.07790890336036682
1.9534988403320312,0.4973684251308441,0.4955368593972184,0.07563387602567673,0.10407193712551777,0.14127369225025177,0.13030163802392564,0.9242274761199951,0.9335155147563509,-0.37469807267189026,-0.3530043679427197,0.05821121484041214,0.05603309327291062,0.026492200791835785,0.028133446422648437,0.0763084813952446,0.07790890336036682
1.9870870113372803,0.4972703158855438,0.4955368593972184,0.07089057564735413,0.10407193712551777,0.14273923635482788,0.13030163802392564,0.9253237843513489,0.9335155147563509,-0.37497103214263916,-0.3530043679427197,0.056794602423906326,0.05603309327291062,0.023134898394346237,0.028133446422648437,0.07612434774637222,0.07790890336036682
2.0206995010375977,0.49397867918014526,0.4973177796936653,0.06400436162948608,0.10007257257130722,0.14169304072856903,0.13111282424626197,0.9258280992507935,0.9326288558983344,-0.3739170730113983,-0.35540744057413903,0.053491465747356415,0.05612957829548482,0.020356671884655952,0.027072614715098073,0.07656687498092651,0.07790890336036682
2.0532259941101074,0.49549269676208496,0.4988223199766858,0.06260208785533905,0.09475037990542134,0.14246241748332977,0.13163115617863136,0.925187885761261,0.9317589881745854,-0.37729692459106445,-0.35778010257367315,0.052393991500139236,0.05620470915362121,0.020342884585261345,0.02557525829115233,0.07660151273012161,0.07790890336036682
2.0905117988586426,0.49348577857017517,0.4988223199766858,0.06050941348075867,0.09475037990542134,0.14383621513843536,0.13163115617863136,0.9225656986236572,0.9317589881745854,-0.38074642419815063,-0.35778010257367315,0.04986110329627991,0.05620470915362121,0.020391501486301422,0.02557525829115233,0.07648567855358124,0.07790890336036682
2.1202237606048584,0.49247413873672485,0.49932782905369255,0.05662934482097626,0.09153684587973722,0.14358529448509216,0.13174394334195078,0.9226630330085754,0.9312688393388833,-0.3808555006980896,-0.3591033893122035,0.04674004018306732,0.05626196114148271,0.02076124958693981,0.024742016624004787,0.07635489851236343,0.07790890336036682
2.1521661281585693,0.49265629053115845,0.4997380732571425,0.05554502084851265,0.08822550888451779,0.14222927391529083,0.13180805469018703,0.9234538078308105,0.9308339091054311,-0.3811040222644806,-0.3602930871734815,0.04441092535853386,0.056223566633086496,0.022222744300961494,0.023885165339108016,0.07644135504961014,0.07790890336036682
