condition,episode,episode_idx,save_idx,action_key,action_dim,action_value,path
high,episode_000008,8,1,action_values.3,3,-71.45838928222656,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000008,8,1,action_values.4,4,-7.548348426818848,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000008,8,1,action_values.5,5,41.627960205078125,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000008,8,2,action_values.0,0,1.1093096733093262,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000008,8,2,action_values.1,1,45.51700210571289,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000008,8,2,action_values.2,2,-51.2051887512207,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000008,8,2,action_values.3,3,-96.44161224365234,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000008,8,2,action_values.4,4,-0.34495747089385986,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000008,8,2,action_values.5,5,3.900146484375,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000008,8,3,action_values.0,0,10.693573951721191,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000008,8,3,action_values.1,1,29.95075225830078,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000008,8,3,action_values.2,2,-54.53145980834961,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000008,8,3,action_values.3,3,-93.88663482666016,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000008,8,3,action_values.4,4,9.049190521240234,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000008,8,3,action_values.5,5,47.33827590942383,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000008,8,4,action_values.0,0,-6.986700057983398,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000008,8,4,action_values.1,1,96.52804565429688,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000008,8,4,action_values.2,2,13.047752380371094,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000008,8,4,action_values.3,3,-86.50383758544922,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000008,8,4,action_values.4,4,-5.900275230407715,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000008,8,4,action_values.5,5,48.92710494995117,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,0,action_values.0,0,-11.716561317443848,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
high,episode_000009,9,0,action_values.1,1,93.020751953125,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
high,episode_000009,9,0,action_values.2,2,-1.5812740325927734,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
high,episode_000009,9,0,action_values.3,3,-89.71051788330078,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
high,episode_000009,9,0,action_values.4,4,-7.973276138305664,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
high,episode_000009,9,0,action_values.5,5,48.11949920654297,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt
high,episode_000009,9,1,action_values.0,0,-9.204647064208984,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000009,9,1,action_values.1,1,35.74775695800781,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000009,9,1,action_values.2,2,-13.305883407592773,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000009,9,1,action_values.3,3,-70.45699310302734,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000009,9,1,action_values.4,4,-7.174910545349121,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000009,9,1,action_values.5,5,47.53935241699219,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_1_001_observation_frame.pt
high,episode_000009,9,2,action_values.0,0,-5.715625762939453,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000009,9,2,action_values.1,1,61.930171966552734,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000009,9,2,action_values.2,2,-54.03324508666992,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000009,9,2,action_values.3,3,-81.34978485107422,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000009,9,2,action_values.4,4,-3.416036605834961,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000009,9,2,action_values.5,5,4.579034805297852,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt
high,episode_000009,9,3,action_values.0,0,9.349726676940918,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000009,9,3,action_values.1,1,38.6367073059082,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000009,9,3,action_values.2,2,-52.419795989990234,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000009,9,3,action_values.3,3,-88.2587661743164,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000009,9,3,action_values.4,4,7.040271759033203,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000009,9,3,action_values.5,5,4.074939727783203,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_3_003_observation_frame.pt
high,episode_000009,9,4,action_values.0,0,10.029613494873047,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,4,action_values.1,1,36.344383239746094,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,4,action_values.2,2,-50.32097625732422,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,4,action_values.3,3,-93.224853515625,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,4,action_values.4,4,7.336576461791992,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,4,action_values.5,5,47.098541259765625,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_4_004_observation_frame.pt
high,episode_000009,9,5,action_values.0,0,-7.76317024230957,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt
high,episode_000009,9,5,action_values.1,1,98.5809326171875,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt
high,episode_000009,9,5,action_values.2,2,14.643463134765625,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt
high,episode_000009,9,5,action_values.3,3,-83.1762466430664,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt
high,episode_000009,9,5,action_values.4,4,-6.377363204956055,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt
high,episode_000009,9,5,action_values.5,5,48.306175231933594,debug_runs/20260529_112158_high/episode_000009/debug_chunk_rawid_5_005_observation_frame.pt
low,episode_000000,0,0,action_values.0,0,-7.38768196105957,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000000,0,0,action_values.1,1,95.65654754638672,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000000,0,0,action_values.2,2,15.195274353027344,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000000,0,0,action_values.3,3,-85.96327209472656,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000000,0,0,action_values.4,4,-6.504555702209473,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000000,0,0,action_values.5,5,48.357513427734375,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000000,0,1,action_values.0,0,-8.581414222717285,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000000,0,1,action_values.1,1,37.27581024169922,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000000,0,1,action_values.2,2,-27.273117065429688,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000000,0,1,action_values.3,3,-91.19678497314453,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000000,0,1,action_values.4,4,-6.756943702697754,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000000,0,1,action_values.5,5,47.762046813964844,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000000,0,2,action_values.0,0,-7.7534990310668945,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000000,0,2,action_values.1,1,48.75094985961914,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000000,0,2,action_values.2,2,-41.99916076660156,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000000,0,2,action_values.3,3,-93.42633819580078,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000000,0,2,action_values.4,4,-5.509950637817383,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000000,0,2,action_values.5,5,2.972209930419922,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000000,0,3,action_values.0,0,14.297378540039062,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000000,0,3,action_values.1,1,22.87398910522461,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000000,0,3,action_values.2,2,-50.09891891479492,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000000,0,3,action_values.3,3,-95.72164154052734,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000000,0,3,action_values.4,4,16.485824584960938,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000000,0,3,action_values.5,5,18.688072204589844,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000000,0,4,action_values.0,0,-6.418747901916504,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000000,0,4,action_values.1,1,100.50863647460938,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000000,0,4,action_values.2,2,17.225570678710938,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000000,0,4,action_values.3,3,-86.01949310302734,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000000,0,4,action_values.4,4,-3.8266053199768066,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000000,0,4,action_values.5,5,48.92050552368164,debug_runs/20260529_112911_low/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000001,1,0,action_values.0,0,-12.396909713745117,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000001,1,0,action_values.1,1,100.14459228515625,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000001,1,0,action_values.2,2,15.429847717285156,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000001,1,0,action_values.3,3,-84.18617248535156,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000001,1,0,action_values.4,4,-8.837739944458008,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000001,1,0,action_values.5,5,47.990875244140625,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000001,1,1,action_values.0,0,-10.920267105102539,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000001,1,1,action_values.1,1,34.188812255859375,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000001,1,1,action_values.2,2,-19.56819725036621,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000001,1,1,action_values.3,3,-80.20055389404297,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000001,1,1,action_values.4,4,-8.131114959716797,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000001,1,1,action_values.5,5,46.95738983154297,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000001,1,2,action_values.0,0,-6.873530387878418,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000001,1,2,action_values.1,1,43.8539924621582,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000001,1,2,action_values.2,2,-43.574771881103516,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000001,1,2,action_values.3,3,-95.97377014160156,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000001,1,2,action_values.4,4,-5.621671199798584,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000001,1,2,action_values.5,5,2.742605209350586,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000001,1,3,action_values.0,0,14.21323013305664,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000001,1,3,action_values.1,1,20.311294555664062,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000001,1,3,action_values.2,2,-50.55381774902344,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000001,1,3,action_values.3,3,-91.89392852783203,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000001,1,3,action_values.4,4,16.361474990844727,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000001,1,3,action_values.5,5,40.78948211669922,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000001,1,4,action_values.0,0,-6.6921586990356445,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000001,1,4,action_values.1,1,99.88607025146484,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000001,1,4,action_values.2,2,17.552574157714844,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000001,1,4,action_values.3,3,-84.48759460449219,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000001,1,4,action_values.4,4,-4.380568504333496,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000001,1,4,action_values.5,5,48.683563232421875,debug_runs/20260529_112911_low/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000002,2,0,action_values.0,0,-12.416171073913574,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000002,2,0,action_values.1,1,99.55242919921875,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000002,2,0,action_values.2,2,12.754981994628906,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000002,2,0,action_values.3,3,-86.35113525390625,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000002,2,0,action_values.4,4,-8.854205131530762,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000002,2,0,action_values.5,5,48.729827880859375,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000002,2,1,action_values.0,0,-10.448434829711914,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000002,2,1,action_values.1,1,34.235076904296875,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000002,2,1,action_values.2,2,-17.951698303222656,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000002,2,1,action_values.3,3,-78.67703247070312,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000002,2,1,action_values.4,4,-7.998770713806152,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000002,2,1,action_values.5,5,48.06684875488281,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000002,2,2,action_values.0,0,-7.601618766784668,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000002,2,2,action_values.1,1,45.848045349121094,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000002,2,2,action_values.2,2,-44.13023376464844,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000002,2,2,action_values.3,3,-93.93108367919922,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000002,2,2,action_values.4,4,-6.185779571533203,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000002,2,2,action_values.5,5,2.6677207946777344,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000002,2,3,action_values.0,0,13.852069854736328,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000002,2,3,action_values.1,1,20.906169891357422,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000002,2,3,action_values.2,2,-52.87895965576172,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000002,2,3,action_values.3,3,-94.6717529296875,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000002,2,3,action_values.4,4,14.892470359802246,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000002,2,3,action_values.5,5,16.14160919189453,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000002,2,4,action_values.0,0,-5.659034252166748,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000002,2,4,action_values.1,1,101.08251190185547,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000002,2,4,action_values.2,2,15.96854019165039,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000002,2,4,action_values.3,3,-85.88491821289062,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000002,2,4,action_values.4,4,-3.1449673175811768,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000002,2,4,action_values.5,5,48.86376190185547,debug_runs/20260529_112911_low/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000003,3,0,action_values.0,0,-12.60449504852295,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000003,3,0,action_values.1,1,100.29719543457031,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000003,3,0,action_values.2,2,13.524177551269531,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000003,3,0,action_values.3,3,-84.87057495117188,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000003,3,0,action_values.4,4,-8.805943489074707,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000003,3,0,action_values.5,5,47.992027282714844,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000003,3,1,action_values.0,0,-10.455081939697266,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000003,3,1,action_values.1,1,34.90711975097656,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000003,3,1,action_values.2,2,-16.90941619873047,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000003,3,1,action_values.3,3,-78.18070983886719,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000003,3,1,action_values.4,4,-8.084578514099121,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000003,3,1,action_values.5,5,47.686607360839844,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000003,3,2,action_values.0,0,-7.011526107788086,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000003,3,2,action_values.1,1,44.742591857910156,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000003,3,2,action_values.2,2,-43.09105682373047,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000003,3,2,action_values.3,3,-95.3933334350586,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000003,3,2,action_values.4,4,-5.872159004211426,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000003,3,2,action_values.5,5,2.7829837799072266,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_2_002_observation_frame.pt
low,episode_000003,3,3,action_values.0,0,13.478958129882812,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000003,3,3,action_values.1,1,21.423439025878906,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000003,3,3,action_values.2,2,-51.275516510009766,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000003,3,3,action_values.3,3,-95.08065032958984,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000003,3,3,action_values.4,4,15.212660789489746,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000003,3,3,action_values.5,5,43.545562744140625,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_3_003_observation_frame.pt
low,episode_000003,3,4,action_values.0,0,-6.594193458557129,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000003,3,4,action_values.1,1,100.94937133789062,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000003,3,4,action_values.2,2,18.074920654296875,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000003,3,4,action_values.3,3,-84.81221008300781,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000003,3,4,action_values.4,4,-3.4499781131744385,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000003,3,4,action_values.5,5,48.85865020751953,debug_runs/20260529_112911_low/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt
low,episode_000004,4,0,action_values.0,0,-12.55277156829834,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000004,4,0,action_values.1,1,100.41184997558594,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000004,4,0,action_values.2,2,12.25255012512207,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000004,4,0,action_values.3,3,-86.37979125976562,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000004,4,0,action_values.4,4,-8.7808198928833,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000004,4,0,action_values.5,5,48.50859832763672,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_0_000_observation_frame.pt
low,episode_000004,4,1,action_values.0,0,-10.48020076751709,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000004,4,1,action_values.1,1,34.73954772949219,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000004,4,1,action_values.2,2,-15.66502571105957,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000004,4,1,action_values.3,3,-76.5405044555664,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000004,4,1,action_values.4,4,-8.124269485473633,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt
low,episode_000004,4,1,action_values.5,5,47.95109939575195,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt
